ISIN,ISIN Description,,ISIN,ISIN Description
INE0IUB01019,AMPLUS PHOENIX ENERGY PRIVATE LIMITED,,INF0RPG22675,WHITE OAK INDIA EQUITY FUND V
INE0IUB08014,AMPLUS PHOENIX ENERGY PRIVATE LIMITED,,INF0RPG22824,WHITE OAK INDIA EQUITY FUND V
INE0DBK01011,AMPLUS POORVA PRIVATE LIMITED,,INF0RPG22857,WHITE OAK INDIA EQUITY FUND V
INE0DBK08016,AMPLUS POORVA PRIVATE LIMITED,,INF0RPG22865,WHITE OAK INDIA EQUITY FUND V
INE154W01011,AMPLUS POWER SOLUTIONS PRIVATE LIMITED,,INF0RPG22907,WHITE OAK INDIA EQUITY FUND V
INE154W08115,AMPLUS POWER SOLUTIONS PRIVATE LIMITED,,INF0RPG22915,WHITE OAK INDIA EQUITY FUND V
INE154W08123,AMPLUS POWER SOLUTIONS PRIVATE LIMITED,,INF0RQ422114,TATA CAPITAL HEALTHCARE FUND II
INE154W08131,AMPLUS POWER SOLUTIONS PRIVATE LIMITED,,INF0RQJ22073,TATA CAPITAL GROWTH FUND II
INE154W08149,AMPLUS POWER SOLUTIONS PRIVATE LIMITED,,INF0RR422071,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST - I
INE154W08156,AMPLUS POWER SOLUTIONS PRIVATE LIMITED,,INF0RR422170,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST - I
INE154W08164,AMPLUS POWER SOLUTIONS PRIVATE LIMITED,,INF0RRA22021,CARPEDIEM CAPITAL PARTNERS FUND II
INE01LO01015,AMPLUS POWER SUPPLY PRIVATE LIMITED,,INF0RRA22047,CARPEDIEM CAPITAL PARTNERS FUND II
INE01LO08010,AMPLUS POWER SUPPLY PRIVATE LIMITED,,INF0RRF22020,BLUME VENTURES INDIA TRUST IV
INE01LO08028,AMPLUS POWER SUPPLY PRIVATE LIMITED,,INF0RRF22038,BLUME VENTURES INDIA TRUST IV
INE834X01016,AMPLUS RJ SOLAR PRIVATE LIMITED,,INF0RRH22026,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE834X08029,AMPLUS RJ SOLAR PRIVATE LIMITED,,INF0RRH22075,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP01013,AMPLUS SHAMS PRIVATE LIMITED,,INF0RRH22174,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP08018,AMPLUS SHAMS PRIVATE LIMITED,,INF0RRH22281,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP08026,AMPLUS SHAMS PRIVATE LIMITED,,INF0RRH22364,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP08034,AMPLUS SHAMS PRIVATE LIMITED,,INF0RRH22562,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP08042,AMPLUS SHAMS PRIVATE LIMITED,,INF0RRH22646,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP08059,AMPLUS SHAMS PRIVATE LIMITED,,INF0RRH22653,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP08067,AMPLUS SHAMS PRIVATE LIMITED,,INF0RRH22AD2,MOTILAL OSWAL ALTERNATIVE INVESTMENT TRUST
INE0DJP08075,AMPLUS SHAMS PRIVATE LIMITED,,INE09S307203,VALUVANADU CAPITAL LIMITED
INE0DJP08083,AMPLUS SHAMS PRIVATE LIMITED,,INE03D001015,ETRANS T4U PRIVATE LIMITED
INE831X01012,AMPLUS SOLAR POWER MH PRIVATE LIMITED,,INE0H4201019,PRANAV CONSTRUCTIONS PRIVATE LIMITED
INE831X08041,AMPLUS SOLAR POWER MH PRIVATE LIMITED,,INE0RJ715014,SANSAR TRUST SEP 2023
INE831X08058,AMPLUS SOLAR POWER MH PRIVATE LIMITED,,INE0RO101010,AGRIPROJUNCTION VENTURES PRIVATE LIMITED
INE831X08066,AMPLUS SOLAR POWER MH PRIVATE LIMITED,,INF0RI222266,ALPHA ALTERNATIVES MSAR LLP
INE831X08074,AMPLUS SOLAR POWER MH PRIVATE LIMITED,,INF0RI222274,ALPHA ALTERNATIVES MSAR LLP
INE831X08082,AMPLUS SOLAR POWER MH PRIVATE LIMITED,,INF0RI222480,ALPHA ALTERNATIVES MSAR LLP
INE211W01019,AMPLUS SOLAR POWER PRIVATE LIMITED,,INF0RI222530,ALPHA ALTERNATIVES MSAR LLP
INE211W08147,AMPLUS SOLAR POWER PRIVATE LIMITED,,INF0RI222555,ALPHA ALTERNATIVES MSAR LLP
INE211W08154,AMPLUS SOLAR POWER PRIVATE LIMITED,,INF0RKR22343,ALCHEMY ALTERNATIVE INVESTMENT TRUST
INE211W08188,AMPLUS SOLAR POWER PRIVATE LIMITED,,INF0RLV22061,GRAND ANICUT TRUST 2
INE211W08212,AMPLUS SOLAR POWER PRIVATE LIMITED,,INF0RLZ22054,WELSPUN ONE WAREHOUSING OPPORTUNITIES FUND
INE211W08220,AMPLUS SOLAR POWER PRIVATE LIMITED,,INF174KA1PU8,KOTAK MAHINDRA MUTUAL FUND
INE211W08238,AMPLUS SOLAR POWER PRIVATE LIMITED,,INE612U07100,ELECTRONICA FINANCE LIMITED
INE211W08246,AMPLUS SOLAR POWER PRIVATE LIMITED,,INE868N07061,THRISSUR EXPRESSWAY LIMITED
INE211W08253,AMPLUS SOLAR POWER PRIVATE LIMITED,,INF0RI222167,ALPHA ALTERNATIVES MSAR LLP
INE211W08261,AMPLUS SOLAR POWER PRIVATE LIMITED,,INE0SWV01012,CAPE FLOUR MILLS PRIVATE LIMITED
INE211W08279,AMPLUS SOLAR POWER PRIVATE LIMITED,,INE0SXG01011,GARGS ENGINEERS LIMITED
INE211W08287,AMPLUS SOLAR POWER PRIVATE LIMITED,,INE482A14CA1,CEAT LIMITED
INE211W08295,AMPLUS SOLAR POWER PRIVATE LIMITED,,INE624A01019,SANDVIK COROMANT INDIA PRIVATE LIMITED
INE211W08303,AMPLUS SOLAR POWER PRIVATE LIMITED,,INE624A04013,SANDVIK COROMANT INDIA PRIVATE LIMITED
INE321X01014,AMPLUS SOLAR SOLUTIONS PRIVATE LIMITED,,INF846K017U7,AXIS MUTUAL FUND
INE321X08027,AMPLUS SOLAR SOLUTIONS PRIVATE LIMITED,,INE01HV03063,VIVRITI CAPITAL LIMITED
INE596W01013,AMPLUS SUN SOLUTIONS PRIVATE LIMITED,,INE0P5801018,JKV SOLUTIONS LIMITED
INE596W08042,AMPLUS SUN SOLUTIONS PRIVATE LIMITED,,INE0QW301017,EPSOM SHIPPING INDIA PRIVATE LIMITED
INE596W08067,AMPLUS SUN SOLUTIONS PRIVATE LIMITED,,INE0QW801016,GIEOM BUSINESS SOLUTIONS PRIVATE LIMITED
INE0B0201016,AMPLUS SUNLIGHT PRIVATE LIMITED,,INF179KC1HB8,HDFC MUTUAL FUND
INE01XS01011,AMPLUS SUNSHINE PRIVATE LIMITED,,INE0SAM18011,UVARCL-XXX TRUST
INE01XS08057,AMPLUS SUNSHINE PRIVATE LIMITED,,INE0SBJ01011,CLEAR SKY TRAVEL AND AGENCY (INDIA) PRIVATE LIMITED
INE01XS08065,AMPLUS SUNSHINE PRIVATE LIMITED,,INE0SBQ01024,VISION PROJECTS & FINVEST PVT LTD
INE01XS08073,AMPLUS SUNSHINE PRIVATE LIMITED,,INE0SBW01014,EXCON DEVELOPERS PRIVATE LIMITED
INE01XS08081,AMPLUS SUNSHINE PRIVATE LIMITED,,INE435D07102,MAC CHARLES (INDIA) LIMITED
INE073401015,AMPLUS SUPERIOR SOLAR PRIVATE LIMITED,,INE718J03024,ESSAR POWER GUJARAT LIMITED
INE073408010,AMPLUS SUPERIOR SOLAR PRIVATE LIMITED,,INE854B07033,JAYASWAL NECO INDUSTRIES LIMITED
INE034W01015,AMPLUS TUMKUR SOLAR ENERGY ONE PRIVATE LIMITED,,INF0RD222063,MULTIPLES PRIVATE EQUITY FUND III
INE034W08028,AMPLUS TUMKUR SOLAR ENERGY ONE PRIVATE LIMITED,,INF0REZ22059,MULTIPLES PRIVATE EQUITY FUND IV
INE0MLC01018,AMPLUS UTTAR PRIVATE LIMITED,,INE05CL07AA8,DBFS FINANCE AND LEASING (INDIA) LIMITED
INE0EKP01019,AMPLUS VENUS PRIVATE LIMITED,,INE05MF07019,SAGGRAHA MANAGEMENT SERVICES PRIVATE LIMITED
INE0EKP08014,AMPLUS VENUS PRIVATE LIMITED,,INE0DZE14032,KISETSU SAISON FINANCE (INDIA) PRIVATE LIMITED
INE0EKP08022,AMPLUS VENUS PRIVATE LIMITED,,INE0TZF03046,UMBO IDTECH PRIVATE LIMITED
INE0EKP08030,AMPLUS VENUS PRIVATE LIMITED,,INE0UKT01017,BINDA BABU DIGITAL ADVERTISING SOLUTIONS PRIVATE LIMITED (OPC)
INE0EKP08048,AMPLUS VENUS PRIVATE LIMITED,,INE0UL001010,JVKV PROPERTY DEVELOPERS PRIVATE LIMITED
INE0EKP08063,AMPLUS VENUS PRIVATE LIMITED,,INE0UL601017,SHAKUNTA EDU COM PRIVATE LIMITED
INE0LSN01012,AMPLUS VIDYUT POWER PRIVATE LIMITED,,INE0ULC01011,WADSET REAL ESTATE PRIVATE LIMITED
INE0KEJ01012,AMPLYWEALTH SOLUTIONS PRIVATE LIMITED,,INE0ULO01016,PREMIER INFOASSISTS PRIVATE LIMITED
INE0ABC01014,AMPSOLAR CLEAN POWER PRIVATE LIMITED,,INE0ULW01019,HIGHVISION ENTERPRISES PRIVATE LIMITED
INE0DEY01016,AMPSOLAR ENERGY PRIVATE LIMITED,,INE135U07011,NAFFA INNOVATIONS PRIVATE LIMITED
INE0A9401015,AMPSOLAR ENERGY SYSTEMS PRIVATE LIMITED,,INE168A16MR4,THE JAMMU AND KASHMIR BANK LIMITED
INE0A9408010,AMPSOLAR ENERGY SYSTEMS PRIVATE LIMITED,,INE423A14US9,ADANI ENTERPRISES LIMITED
INE0AHT01015,AMPSOLAR EVOLUTION PRIVATE LIMITED,,INE508G14FN6,TIME TECHNOPLAST LIMITED
INE0AHT08010,AMPSOLAR EVOLUTION PRIVATE LIMITED,,INE02KL03033,WOW MOMO FOODS PRIVATE LIMITED
INE01JC01014,AMPSOLAR GENERATION PRIVATE LIMITED,,INE055I07180,GRIHUM HOUSING FINANCE LIMITED
INE01JC08019,AMPSOLAR GENERATION PRIVATE LIMITED,,INE0BUS07AP3,INDEL MONEY  LIMITED
INE01JC08027,AMPSOLAR GENERATION PRIVATE LIMITED,,INE0Q6208047,VIRIDIS OFFICE PARK PRIVATE LIMITED
INE01JC08035,AMPSOLAR GENERATION PRIVATE LIMITED,,INE605Y07130,AUXILO FINSERVE PRIVATE LIMITED
INE0H3F01014,AMPSOLAR INFRASTRUCTURE PRIVATE LIMITED,,INE676U03039,NEXON OMNIVERSE LIMITED
INE0H3F08019,AMPSOLAR INFRASTRUCTURE PRIVATE LIMITED,,INE704I14HX2,BARCLAYS INVESTMENTS & LOANS (INDIA) PRIVATE LIMITED
INE0BKZ01014,AMPSOLAR POWER GENERATION PRIVATE LIMITED,,INF0K1H01123,SAMCO MUTUAL FUND
INE0BKZ08019,AMPSOLAR POWER GENERATION PRIVATE LIMITED,,INF0RPF22032,GAJA CAPITAL INDIA FUND 2020 LLP
INE0BKZ08027,AMPSOLAR POWER GENERATION PRIVATE LIMITED,,INF0RPF22040,GAJA CAPITAL INDIA FUND 2020 LLP
INE0ABD01012,AMPSOLAR POWER SYSTEMS PRIVATE LIMITED,,INF0RPF22057,GAJA CAPITAL INDIA FUND 2020 LLP
INE00QR01019,AMPSOLAR PROJECTS PRIVATE LIMITED,,INF0RSD22015,GAJA CAPITAL INDIA FUND 2020
INE00QR08014,AMPSOLAR PROJECTS PRIVATE LIMITED,,INF0RVU22039,AAVISHKAAR BHARAT FUND
INE0A8H01016,AMPSOLAR RENEWABLE ENERGY PRIVATE LIMITED,,INE01CY071M7,ICL FINCORP LIMITED
INE0A8H08011,AMPSOLAR RENEWABLE ENERGY PRIVATE LIMITED,,INE01CY071O3,ICL FINCORP LIMITED
INE277Y01016,AMPSOLAR SOLUTION PRIVATE LIMITED,,INE093JB7JY3,ANAND RATHI GLOBAL FINANCE LIMITED
INE277Y08011,AMPSOLAR SOLUTION PRIVATE LIMITED,,INE0PRC15018,PLATINUM TRUST APRIL 2023 - TRANCHE V
INE277Y08029,AMPSOLAR SOLUTION PRIVATE LIMITED,,INE0PVV01010,PARSHAV INVESTMENT AND TRADING COMPANY LIMITED
INE277Y08037,AMPSOLAR SOLUTION PRIVATE LIMITED,,INE0PVW01018,EVION ENERGY LIMITED
INE277Y08045,AMPSOLAR SOLUTION PRIVATE LIMITED,,INE0PVX01016,MP SMART METERING PRIVATE LIMITED
INE277Y08052,AMPSOLAR SOLUTION PRIVATE LIMITED,,INE376G07044,BIOCON LIMITED
INE277Y08060,AMPSOLAR SOLUTION PRIVATE LIMITED,,INE651J07903,JM FINANCIAL CREDIT SOLUTIONS LIMITED
INE0H6S01010,AMPSOLAR SYSTEMS PRIVATE LIMITED,,IN80NES07021,KEERTANA FINSERV PRIVATE LIMITED
INE01KE01018,AMPSOLAR TECHNOLOGY PRIVATE LIMITED,,INE05SV01016,AHEPRA HEALTHCARE PRIVATE LIMITED
INE01KE08021,AMPSOLAR TECHNOLOGY PRIVATE LIMITED,,INE079X08013,ETHAN NATURAL BIO-FUEL PRIVATE LIMITED
INE0JFO01011,AMPSOLAR TECHNOLOGY TWO PRIVATE LIMITED,,INE0Q8703102,URB VENTURES PRIVATE LIMITED
INE0JFO08016,AMPSOLAR TECHNOLOGY TWO PRIVATE LIMITED,,INE0QHW15015,PLATINUM TRUST JUNE 2023 TRANCHE II
INE0AHS01017,AMPSOLAR URJA PRIVATE LIMITED,,INE0QJK18010,ACRE-137-TRUST
INE0AHS08012,AMPSOLAR URJA PRIVATE LIMITED,,INE207X07046,ACE CREATIVE LEARNING PRIVATE LIMITED
INE05YA01018,AMPSOLAR VENTURES PRIVATE LIMITED,,INE342T07379,NAVI FINSERV LIMITED
INE09W101014,AMR AGRO FARMS LIMITED,,INE342T07387,NAVI FINSERV LIMITED
INE09UJ01019,AMR GLOBAL INDUSTRIES LIMITED,,INE804I14WA7,ECL FINANCE LIMITED
INE09UH01013,AMR HOSPITALITY SERVICES LIMITED,,INE865C14KZ3,ADITYA BIRLA MONEY LIMITED
INE927J01017,AMR INDIA LIMITED,,INF0R8701145,HELIOS MUTUAL FUND
INE927J03039,AMR INDIA LIMITED,,INE093JB7XV0,ANAND RATHI GLOBAL FINANCE LIMITED
INE927J03047,AMR INDIA LIMITED,,INE093JB7XZ1,ANAND RATHI GLOBAL FINANCE LIMITED
IN9927J01023,AMR INDIA LIMITED,,INE0SJ903015,GRIDBOTS TECHNOLOGIES PRIVATE LIMITED
INE0A0001012,AMR MINING LIMITED,,INE0T0D01011,R R DECOR PRIVATE LIMITED
INE832K01017,AMR POWER PRIVATE LIMITED,,INE0TZA01017,BEEP INNOVATIONS PRIVATE LIMITED
INE832K07022,AMR POWER PRIVATE LIMITED,,INE0TZG01014,DM GROUP INVESTMENTS PRIVATE LIMITED
INE536B01013,AMR SOFTECH,,INE448P01011,TI MEDICAL PRIVATE LIMITED
INE09W301010,AMR WAREHOUSING LIMITED,,INE516Y14FI2,PIRAMAL CAPITAL & HOUSING FINANCE LIMITED
INE218P01018,AMRAPALI CAPITAL AND FINANCE SERVICES LIMITED,,INE523L14708,NUVAMA WEALTH AND INVESTMENT LIMITED
IN8218P01017,AMRAPALI CAPITAL AND FINANCE SERVICES LIMITED,,INE704I14IN1,BARCLAYS INVESTMENTS & LOANS (INDIA) PRIVATE LIMITED
IN8990S01015,AMRAPALI FINCAP LIMITED,,INE0Q0801011,DREAMPLUG PAYTECH SOLUTIONS PRIVATE LIMITED
INE990S01016,AMRAPALI FINCAP LIMITED,,INE296A08979,BAJAJ FINANCE LIMITED
IN8762C01012,AMRAPALI INDUSTRIES LIMITED,,INE647U03162,CLEAN MAX ENVIRO ENERGY SOLUTIONS PRIVATE LIMITED
INE762C01021,AMRAPALI INDUSTRIES LIMITED,,INE01QF03018,RENEW TRANSMISSION VENTURES PRIVATE LIMITED
INE0IM707017,AMRAPALI STALLED PROJECTS AND INVESTMENTS RECONSTRUCTION ESTABLISHMENT,,INE034907AJ0,MANAPPURAM ASSET FINANCE LIMITED
INE850P01018,AMRAPALI ZODIAC DEVELOPERS PRIVATE LIMITED,,INE0LLX07872,AHALIA FINFOREX LIMITED
INE850P01026,AMRAPALI ZODIAC DEVELOPERS PRIVATE LIMITED,,INE0PYR07027,PIRAMAL RETAIL PRIVATE LIMITED
INE0GJV01014,AMRAVATI EXIMP LTD,,INE0PZZ01012,ANAND AGROCHEM INDIA LIMITED
INE938P01011,AMRAVATI POWER TRANSMISSION COMPANY LIMITED,,INE0Q0501017,ADANI RENEWABLE ENERGY TWO LIMITED
IN8735C01018,AMRAWORLD AGRICO LTD.,,INE03TB13024,SAHAJ RETAIL LIMITED
INE735C01027,AMRAWORLD AGRICO LTD.,,INE093JB7MQ3,ANAND RATHI GLOBAL FINANCE LIMITED
INE05ZU01013,AMRELI POWER PROJECTS LIMITED,,INE0DGQ03021,TUNDRA REALTERS PRIVATE LIMITED
INE503Y01015,AMRELI RENEWABLE ENERGY PRIVATE LIMITED,,INE0P1K24010,PIMPRI CHINCHWAD MUNICIPAL CORPORATION
INE503Y08010,AMRELI RENEWABLE ENERGY PRIVATE LIMITED,,INE0QN801017,KRYSTAL INTEGRATED SERVICES LIMITED
INE503Y08028,AMRELI RENEWABLE ENERGY PRIVATE LIMITED,,INE0QP101010,KRIBHCO AGRI BUSINESS LIMITED
INE503Y08036,AMRELI RENEWABLE ENERGY PRIVATE LIMITED,,INE0QP501011,SATYAM ENTERPRISES PUNE PRIVATE LIMITED
INE503Y08044,AMRELI RENEWABLE ENERGY PRIVATE LIMITED,,INE0QPJ01015,AVA INDIA PRIVATE LIMITED
INE503Y08051,AMRELI RENEWABLE ENERGY PRIVATE LIMITED,,INE838A03029,APOLLO GREEN ENERGY LIMITED
INE0MTB01013,AMREST ELECTRICALS LIMITED,,INE838A07012,APOLLO GREEN ENERGY LIMITED
INE0OUA01019,AMRETE HEALTHCARE (INDIA) PRIVATE LIMITED,,INE0U7P01017,ENFINITY GLOBAL HARITHA UDWAL PRIVATE LIMITED
INE437M01011,AMRI HOSPITALS LIMITED,,INE240M08014,ABHITECH ENERGYCON LIMITED
INE437M07034,AMRI HOSPITALS LIMITED,,INE457A16KN4,BANK OF MAHARASHTRA
INE437M07042,AMRI HOSPITALS LIMITED,,INE466L14CZ8,360 ONE WAM LIMITED
INE437M07059,AMRI HOSPITALS LIMITED,,INE503P07176,EDELCAP SECURITIES LIMITED
INE437M07067,AMRI HOSPITALS LIMITED,,INE763G14TQ1,ICICI SECURITIES LIMITED
INE437M07075,AMRI HOSPITALS LIMITED,,INE850D14QP1,GODREJ AGROVET LIMITED
INE437M07083,AMRI HOSPITALS LIMITED,,INE850D14QQ9,GODREJ AGROVET LIMITED
INE437M08024,AMRI HOSPITALS LIMITED,,INE995J04018,ACE URBAN HITECH CITY LIMITED
INE588T01016,AMRIT AGRO INDUSTRIES LIMITED,,IN8179O01030,TINE AGRO LIMITED
INE221G01037,AMRIT BANASPATI COMPANY PRIVATE  LIMITED,,INE028E14NL8,KOTAK SECURITIES LTD
INE936X01019,AMRIT CEMENT LIMITED,,INE0ROW08022,HIMRI ESTATE PRIVATE LIMITED
INE936X07016,AMRIT CEMENT LIMITED,,INE0TVN01019,CONCERTO SOFTWARE & SYSTEMS PRIVATE LIMITED
INE866E01026,AMRIT CORP. LIMITED,,INE0U0201016,SOLVE PLASTIC PRODUCTS PVT LIMITED
IN8866E01017,AMRIT CORP. LIMITED,,INE0U6S01013,RATERIA LAMINATORS PVT LTD
INE442W01010,AMRIT ENVIRONMENTAL TECHNOLOGIES PRIVATE LIMITED,,INE0U7201019,CIMPLYFIVE CORPORATE SECRETARIAL SERVICES PRIVATE LIMITED
IN8791U01013,AMRIT INDIA LIMITED,,INF0TZU22028,AMARA PARTNERS TRUST
INE791U01014,AMRIT INDIA LIMITED,,INF0TZU22051,AMARA PARTNERS TRUST
INE340K01011,AMRIT JAL VENTURES PRIVATE LIMITED,,INE06S803022,SVAKARMA FINANCE PRIVATE LIMITED
INE04PI01012,AMRIT LEARNING LIMITED,,INE0KOK15027,PEARL 11 2021
INE03XB01013,AMRIT MALWA CAPITAL LIMITED,,INE0LDX18017,OMKARA PS47/2021-22 TRUST
INE03XB07101,AMRIT MALWA CAPITAL LIMITED,,INE453I07179,BHILANGANA HYDRO POWER LIMITED
INE03XB07119,AMRIT MALWA CAPITAL LIMITED,,INE759T01021,KIDS CLINIC INDIA LIMITED
INE03XB07143,AMRIT MALWA CAPITAL LIMITED,,INE02VL08096,DHARAMSHALA ROPEWAY LIMITED
INE03XB07192,AMRIT MALWA CAPITAL LIMITED,,INE0KLH01011,ROONGTA CINE CORPORATION PRIVATE LIMITED
INE03XB07267,AMRIT MALWA CAPITAL LIMITED,,INE155V07025,ADANI GREEN ENERGY (UP) LIMITED
INE03XB07366,AMRIT MALWA CAPITAL LIMITED,,IN8244W01019,VEER GLOBAL INFRACONSTRUCTION LIMITED
INE271Q01015,AMRIT MEDITUNE PRIVATE LIMITED,,INE00H003101,BUNDL TECHNOLOGIES PRIVATE LIMITED
INE09EX01014,AMRIT REALITIES PRIVATE LIMITED,,INE03WN07AF6,TATTVA FINCORP LIMITED
INE06SB01016,AMRITDHARA WATER PROJECTS LIMITED,,INE07WD01012,HINDUSTAN POWER EXCHANGE LIMITED
INE0CB001014,AMRITKUNJ CAPITAL MARKETS LTD,,INE0KAB03096,3RDFLIX VISUAL EFFECTS PRIVATE LIMITED
INE0FMP01012,AMRITLAXMI SHOPPERS LIMITED,,INE0KT701019,BHAGERIA & JAJODIA PHARMACEUTICALS PRIVATE LIMITED
INE0NZX01012,AMRITSAR BATHINDA HIGHWAYS PKG-2 PRIVATELIMITED,,INE807H01023,MARBLE CITY INDIA LIMITED
INE0O0401015,AMRITSAR BATHINDA INFRAPROJECTS PKG-3 PRIVATE LIMITED,,INE0JOJ03019,FIGHTRIGHT TECHNOLOGIES PRIVATE LIMITED
INE0LCK01012,AMRITSAR GHOMAN HIGHWAYS PRIVATE LIMITED,,INE093JA79V0,ANAND RATHI GLOBAL FINANCE LIMITED
INE359V01018,AMRITSAR MSW LIMITED,,INE0L8P03038,DVARA E-DAIRY SOLUTIONS PRIVATE LIMITED
INE09X201011,AMRO METALS PRIVATE LIMITED,,INE0L9Z01013,RENEW TEJ SHAKTI PRIVATE LIMITED
INE09X101013,AMRO PROPERTIES PRIVATE LIMITED,,INE05V401013,TVS NEXT LIMITED
INE08T601019,AMRUT DREDGING AND SHIPPING LIMITED,,INE0JLA01018,VIKI.AI PRIVATE LIMITED
INE0IEA01015,AMRUT KNIT FAB INDIA LIMITED,,INF200KA11B3,SBI MUTUAL FUND
INE007I01010,AMRUT RUNWAL MULTI HOUSING PRIVATE LIMITED,,INE0IQL03012,HINDUSTAN WELLNESS PRIVATE LIMITED
INE098F01031,AMRUTANJAN HEALTH CARE LIMITED,,INE0J7T01014,ENEROIL OFFSHORE DRILLING LIMITED
IN8098F01014,AMRUTANJAN HEALTH CARE LIMITED,,INE533D03012,RAJ RAYON INDUSTRIES LIMITED
IN8098F01022,AMRUTANJAN HEALTH CARE LIMITED,,IN8246R07052,NIIF INFRASTRUCTURE FINANCE LIMITED
IN8345U01018,AMS POLYMERS LIMITED,,INE04EN08045,TESSERACT IMAGING  LIMITED
INE345U01019,AMS POLYMERS LIMITED,,INE05ZS03062,KOLKATA GAMES AND SPORTS PRIVATE LIMITED
INE0B5N01019,AMS SHARES AND STOCK LIMITED,,INE0K7H03111,BIZCRUM INFOTECH PRIVATE LIMITED
INE0MBV01019,AMSAL-CHEM PRIVATE LIMITED,,INE0LTJ01018,GREEN INFRA CLEAN SOLAR ENERGY LIMITED
INE0PCQ01010,AMSON TEK PRIVATE LIMITED,,INF754K01PK9,EDELWEISS MUTUAL FUND
INE812P01018,AMSONS APPARELS LIMITED,,INF754K01PN3,EDELWEISS MUTUAL FUND
IN8812P01017,AMSONS APPARELS LIMITED,,INF754K01PP8,EDELWEISS MUTUAL FUND
INE07U401012,AMSTRAD CONSUMER PRODUCTS PRIVATE LIMITED,,INE0MGG01019,INURTURE 360 CAREERS PRIVATE LIMITED
INE04VG01014,AMTIER INFOTECH LIMITED,,INE539K08203,HDFC CREDILA FINANCIAL SERVICES LIMITED
INE601O01018,AMULYAM COMMODITIES PRIVATE LIMITED,,INF209KB19T7,ADITYA BIRLA SUN LIFE MUTUAL FUND
INE602O01016,AMULYAM STOCKS AND INVESTMENTS PRIVATE LTD,,INE017501011,COMMITTED ISPAT PRIVATE LIMITED
INE584W01019,AMUN SOLARFARMS LIMITED,,INE0IDQ03084,RN CHIDAKASHI TECHNOLOGIES PRIVATE LIMITED
INE584W08014,AMUN SOLARFARMS LIMITED,,INE0JEM01018,CLASSIC MEDIA MAKERS LIMITED
INE584W08022,AMUN SOLARFARMS LIMITED,,INE0JER01017,ATS INFRATECH PRIVATE LIMITED
INE584W08030,AMUN SOLARFARMS LIMITED,,INE121R03081,AMAGI MEDIA LABS PRIVATE LIMITED
INE004P01012,AMW AUTOCOMPONENT LIMITED,,INE121R03099,AMAGI MEDIA LABS PRIVATE LIMITED
INE679Q01019,AMW COMMERCIAL VEHICLE APPLICATIONS LIMITED,,INE121R03149,AMAGI MEDIA LABS PRIVATE LIMITED
INE005P01019,AMW MOTORS LIMITED,,INE0GD901019,ALTA SECURITIES LIMITED
INE644G01014,AMZEL LIMITED,,INE0EWM03017,SLO TECHNOLOGIES PRIVATE LIMITED
INE0P3S01017,AN3 TECHNO POWER LIMITED,,INE0F1B01019,RS RUBBER LIMITED
INE0LQ518019,ANA ARC-SVEC19 TRUST,,INE156V01018,ADANI RENEWABLE ENERGY HOLDING TWO LIMITED
INE0MNI18015,ANA ARC-TRUE BLUE19 TRUST,,INE0G3U18018,OMKARA PS11/2020-21 TRUST
INE0NUB18013,ANA ARC-UTL CB19 TRUST,,INE0G4501014,UTTARAKHAND HYDRO POWER PRIVATE LIMITED
INE0K4G18019,ANA ARC-UTL19 TRUST,,INE0G4A01014,VALCO INDUSTRIES LIMITED
INE640X01017,ANA TRANSCOMM PRIVATE LIMITED,,INE0G4B01012,AUSTIN PHARMACEUTICALS LIMITED
INE0LBV01011,ANABIOSIS MEDISCIENCES LIMITED,,INE0G4F01013,MICROTRANS INFRATECH LIMITED
INE062101014,ANABOND LIMITED,,INE0G4O01015,EASTMAN INDUSTRIES LIMITED
INE04CL01014,ANAGRAM INDUSTRIES LIMITED,,INE0G4T01014,KIWI LAND AND HOUSING PRIVATE LIMITED
INE349V01019,ANAKAMPOIL POWER PRIVATE LIMITED,,IN8660A07035,SUNDARAM FINANCE LIMITED
INE349V03015,ANAKAMPOIL POWER PRIVATE LIMITED,,INE093J08518,ANAND RATHI GLOBAL FINANCE LIMITED
INE0GEA01027,ANALOG LEGALHUB TECHNOLOGY SOLUTIONS PRIVATE LIMITED,,INE093JA7SN8,ANAND RATHI GLOBAL FINANCE LIMITED
INE0GEA03015,ANALOG LEGALHUB TECHNOLOGY SOLUTIONS PRIVATE LIMITED,,INE0I5E01011,BENGAL COKE COMPANY LIMITED
INE0GEA03023,ANALOG LEGALHUB TECHNOLOGY SOLUTIONS PRIVATE LIMITED,,INE0G9W01017,U P TELELINKS LIMITED
INE0GEA03031,ANALOG LEGALHUB TECHNOLOGY SOLUTIONS PRIVATE LIMITED,,INE0G9X01015,TIBREWALA INSULATION LTD.
